
{'eval/walltime': 189.9718143939972, 'eval/episode_distance_from_origin': Array(3040.2224, dtype=float32), 'eval/episode_distance_reward': Array(0.04533512, dtype=float32), 'eval/episode_forward_reward': Array(7.555855, dtype=float32), 'eval/episode_reward': Array(-203.19293, dtype=float32), 'eval/episode_reward_alive': Array(1.8320312, dtype=float32), 'eval/episode_reward_linvel': Array(7.555855, dtype=float32), 'eval/episode_reward_quadctrl': Array(-212.62614, dtype=float32), 'eval/episode_x_position': Array(3019.607, dtype=float32), 'eval/episode_x_velocity': Array(1.5111728, dtype=float32), 'eval/episode_y_position': Array(-0.82050574, dtype=float32), 'eval/episode_y_velocity': Array(-1.7427936, dtype=float32), 'eval/episode_distance_from_origin_std': Array(52.39384, dtype=float32), 'eval/episode_distance_reward_std': Array(0.37555018, dtype=float32), 'eval/episode_forward_reward_std': Array(62.59169, dtype=float32), 'eval/episode_reward_std': Array(62.78486, dtype=float32), 'eval/episode_reward_alive_std': Array(2.5975327, dtype=float32), 'eval/episode_reward_linvel_std': Array(62.59169, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(2.1954284, dtype=float32), 'eval/episode_x_position_std': Array(52.66544, dtype=float32), 'eval/episode_x_velocity_std': Array(12.518339, dtype=float32), 'eval/episode_y_position_std': Array(56.790268, dtype=float32), 'eval/episode_y_velocity_std': Array(12.377631, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 189.9718143939972, 'eval/sps': 673.7841632366101, 'num_steps': 0}
{'eval/walltime': 326.333945274353, 'training/sps': 406.38887451883784, 'training/walltime': 201.58032155036926, 'training/entropy_loss': Array(-0.00506623, dtype=float32), 'training/policy_loss': Array(-0.00839677, dtype=float32), 'training/total_loss': Array(-0.00167435, dtype=float32), 'training/v_loss': Array(0.01178865, dtype=float32), 'eval/episode_distance_from_origin': Array(3168.5627, dtype=float32), 'eval/episode_distance_reward': Array(0.69345206, dtype=float32), 'eval/episode_forward_reward': Array(115.57534, dtype=float32), 'eval/episode_reward': Array(-96.67026, dtype=float32), 'eval/episode_reward_alive': Array(3.5703125, dtype=float32), 'eval/episode_reward_linvel': Array(115.57534, dtype=float32), 'eval/episode_reward_quadctrl': Array(-216.50937, dtype=float32), 'eval/episode_x_position': Array(3146.5103, dtype=float32), 'eval/episode_x_velocity': Array(23.115068, dtype=float32), 'eval/episode_y_position': Array(8.035863, dtype=float32), 'eval/episode_y_velocity': Array(-0.08790153, dtype=float32), 'eval/episode_distance_from_origin_std': Array(56.759323, dtype=float32), 'eval/episode_distance_reward_std': Array(0.36376348, dtype=float32), 'eval/episode_forward_reward_std': Array(60.62725, dtype=float32), 'eval/episode_reward_std': Array(61.53671, dtype=float32), 'eval/episode_reward_alive_std': Array(5.6863785, dtype=float32), 'eval/episode_reward_linvel_std': Array(60.62725, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(3.6015704, dtype=float32), 'eval/episode_x_position_std': Array(57.556393, dtype=float32), 'eval/episode_x_velocity_std': Array(12.125451, dtype=float32), 'eval/episode_y_position_std': Array(108.24672, dtype=float32), 'eval/episode_y_velocity_std': Array(19.480907, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.36213088035583, 'eval/sps': 938.677029858878, 'num_steps': 81920}
{'eval/walltime': 9051.85395026207, 'training/sps': 510.2793561794358, 'training/walltime': 10475.952697992325, 'training/entropy_loss': Array(0.01211683, dtype=float32), 'training/policy_loss': Array(0.03074419, dtype=float32), 'training/total_loss': Array(0.06534991, dtype=float32), 'training/v_loss': Array(0.02248889, dtype=float32), 'eval/episode_distance_from_origin': Array(4349.26, dtype=float32), 'eval/episode_distance_reward': Array(8.943275, dtype=float32), 'eval/episode_forward_reward': Array(1490.54, dtype=float32), 'eval/episode_reward': Array(1335.2185, dtype=float32), 'eval/episode_reward_alive': Array(208.1875, dtype=float32), 'eval/episode_reward_linvel': Array(1490.54, dtype=float32), 'eval/episode_reward_quadctrl': Array(-372.45224, dtype=float32), 'eval/episode_x_position': Array(4312.331, dtype=float32), 'eval/episode_x_velocity': Array(298.108, dtype=float32), 'eval/episode_y_position': Array(-159.92183, dtype=float32), 'eval/episode_y_velocity': Array(-37.93836, dtype=float32), 'eval/episode_distance_from_origin_std': Array(188.44077, dtype=float32), 'eval/episode_distance_reward_std': Array(1.6637418, dtype=float32), 'eval/episode_forward_reward_std': Array(277.2869, dtype=float32), 'eval/episode_reward_std': Array(310.19742, dtype=float32), 'eval/episode_reward_alive_std': Array(62.760178, dtype=float32), 'eval/episode_reward_linvel_std': Array(277.2869, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(59.06844, dtype=float32), 'eval/episode_x_position_std': Array(180.06978, dtype=float32), 'eval/episode_x_velocity_std': Array(55.457317, dtype=float32), 'eval/episode_y_position_std': Array(245.07875, dtype=float32), 'eval/episode_y_velocity_std': Array(62.247883, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.20784091949463, 'eval/sps': 939.7403199104679, 'num_steps': 5324800}
{'eval/walltime': 9188.201548576355, 'training/sps': 510.251194105664, 'training/walltime': 10636.501072883606, 'training/entropy_loss': Array(0.01356097, dtype=float32), 'training/policy_loss': Array(0.04405058, dtype=float32), 'training/total_loss': Array(0.07740444, dtype=float32), 'training/v_loss': Array(0.01979289, dtype=float32), 'eval/episode_distance_from_origin': Array(4397.676, dtype=float32), 'eval/episode_distance_reward': Array(9.240474, dtype=float32), 'eval/episode_forward_reward': Array(1540.0732, dtype=float32), 'eval/episode_reward': Array(1382.3777, dtype=float32), 'eval/episode_reward_alive': Array(196.63281, dtype=float32), 'eval/episode_reward_linvel': Array(1540.0732, dtype=float32), 'eval/episode_reward_quadctrl': Array(-363.56897, dtype=float32), 'eval/episode_x_position': Array(4356.707, dtype=float32), 'eval/episode_x_velocity': Array(308.01468, dtype=float32), 'eval/episode_y_position': Array(-215.7739, dtype=float32), 'eval/episode_y_velocity': Array(-49.333427, dtype=float32), 'eval/episode_distance_from_origin_std': Array(185.18582, dtype=float32), 'eval/episode_distance_reward_std': Array(1.7236301, dtype=float32), 'eval/episode_forward_reward_std': Array(287.26816, dtype=float32), 'eval/episode_reward_std': Array(321.6932, dtype=float32), 'eval/episode_reward_alive_std': Array(53.567295, dtype=float32), 'eval/episode_reward_linvel_std': Array(287.26816, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(59.21649, dtype=float32), 'eval/episode_x_position_std': Array(176.03793, dtype=float32), 'eval/episode_x_velocity_std': Array(57.45365, dtype=float32), 'eval/episode_y_position_std': Array(268.69016, dtype=float32), 'eval/episode_y_velocity_std': Array(65.4029, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.34759831428528, 'eval/sps': 938.777078456169, 'num_steps': 5406720}
{'eval/walltime': 9324.573465824127, 'training/sps': 511.5273189564528, 'training/walltime': 10796.648922204971, 'training/entropy_loss': Array(0.01048189, dtype=float32), 'training/policy_loss': Array(0.02517427, dtype=float32), 'training/total_loss': Array(0.0617272, dtype=float32), 'training/v_loss': Array(0.02607104, dtype=float32), 'eval/episode_distance_from_origin': Array(4456.4424, dtype=float32), 'eval/episode_distance_reward': Array(9.768103, dtype=float32), 'eval/episode_forward_reward': Array(1628.01, dtype=float32), 'eval/episode_reward': Array(1483.7036, dtype=float32), 'eval/episode_reward_alive': Array(209.5, dtype=float32), 'eval/episode_reward_linvel': Array(1628.01, dtype=float32), 'eval/episode_reward_quadctrl': Array(-363.57452, dtype=float32), 'eval/episode_x_position': Array(4414.8203, dtype=float32), 'eval/episode_x_velocity': Array(325.602, dtype=float32), 'eval/episode_y_position': Array(-269.3239, dtype=float32), 'eval/episode_y_velocity': Array(-59.11878, dtype=float32), 'eval/episode_distance_from_origin_std': Array(176.6918, dtype=float32), 'eval/episode_distance_reward_std': Array(1.6772678, dtype=float32), 'eval/episode_forward_reward_std': Array(279.5416, dtype=float32), 'eval/episode_reward_std': Array(317.70944, dtype=float32), 'eval/episode_reward_alive_std': Array(59.371872, dtype=float32), 'eval/episode_reward_linvel_std': Array(279.5416, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(54.540897, dtype=float32), 'eval/episode_x_position_std': Array(167.62042, dtype=float32), 'eval/episode_x_velocity_std': Array(55.9083, dtype=float32), 'eval/episode_y_position_std': Array(235.37764, dtype=float32), 'eval/episode_y_velocity_std': Array(59.317867, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.37191724777222, 'eval/sps': 938.6096682019847, 'num_steps': 5488640}
{'eval/walltime': 9460.866895914078, 'training/sps': 507.3893240819981, 'training/walltime': 10958.102851390839, 'training/entropy_loss': Array(0.01304376, dtype=float32), 'training/policy_loss': Array(0.04196486, dtype=float32), 'training/total_loss': Array(0.07939157, dtype=float32), 'training/v_loss': Array(0.02438295, dtype=float32), 'eval/episode_distance_from_origin': Array(4405.8813, dtype=float32), 'eval/episode_distance_reward': Array(9.453985, dtype=float32), 'eval/episode_forward_reward': Array(1575.6577, dtype=float32), 'eval/episode_reward': Array(1428.9087, dtype=float32), 'eval/episode_reward_alive': Array(203.71484, dtype=float32), 'eval/episode_reward_linvel': Array(1575.6577, dtype=float32), 'eval/episode_reward_quadctrl': Array(-359.91776, dtype=float32), 'eval/episode_x_position': Array(4367.5986, dtype=float32), 'eval/episode_x_velocity': Array(315.13153, dtype=float32), 'eval/episode_y_position': Array(-200.78452, dtype=float32), 'eval/episode_y_velocity': Array(-42.90561, dtype=float32), 'eval/episode_distance_from_origin_std': Array(177.9144, dtype=float32), 'eval/episode_distance_reward_std': Array(1.693334, dtype=float32), 'eval/episode_forward_reward_std': Array(282.21902, dtype=float32), 'eval/episode_reward_std': Array(317.6341, dtype=float32), 'eval/episode_reward_alive_std': Array(57.3548, dtype=float32), 'eval/episode_reward_linvel_std': Array(282.21902, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(49.48074, dtype=float32), 'eval/episode_x_position_std': Array(170.71066, dtype=float32), 'eval/episode_x_velocity_std': Array(56.44381, dtype=float32), 'eval/episode_y_position_std': Array(240.62704, dtype=float32), 'eval/episode_y_velocity_std': Array(59.14058, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.29343008995056, 'eval/sps': 939.1501843891001, 'num_steps': 5570560}
{'eval/walltime': 9597.311378479004, 'training/sps': 508.9436698604804, 'training/walltime': 11119.063690185547, 'training/entropy_loss': Array(0.01114841, dtype=float32), 'training/policy_loss': Array(0.02210628, dtype=float32), 'training/total_loss': Array(0.06122177, dtype=float32), 'training/v_loss': Array(0.02796708, dtype=float32), 'eval/episode_distance_from_origin': Array(4456.796, dtype=float32), 'eval/episode_distance_reward': Array(9.788065, dtype=float32), 'eval/episode_forward_reward': Array(1631.3367, dtype=float32), 'eval/episode_reward': Array(1495.5743, dtype=float32), 'eval/episode_reward_alive': Array(217.32422, dtype=float32), 'eval/episode_reward_linvel': Array(1631.3367, dtype=float32), 'eval/episode_reward_quadctrl': Array(-362.87506, dtype=float32), 'eval/episode_x_position': Array(4416.2124, dtype=float32), 'eval/episode_x_velocity': Array(326.2674, dtype=float32), 'eval/episode_y_position': Array(-266.02313, dtype=float32), 'eval/episode_y_velocity': Array(-58.213043, dtype=float32), 'eval/episode_distance_from_origin_std': Array(148.90004, dtype=float32), 'eval/episode_distance_reward_std': Array(1.3955654, dtype=float32), 'eval/episode_forward_reward_std': Array(232.59105, dtype=float32), 'eval/episode_reward_std': Array(262.71823, dtype=float32), 'eval/episode_reward_alive_std': Array(65.56123, dtype=float32), 'eval/episode_reward_linvel_std': Array(232.59105, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(50.968674, dtype=float32), 'eval/episode_x_position_std': Array(142.79518, dtype=float32), 'eval/episode_x_velocity_std': Array(46.518208, dtype=float32), 'eval/episode_y_position_std': Array(219.98242, dtype=float32), 'eval/episode_y_velocity_std': Array(50.675728, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.44448256492615, 'eval/sps': 938.1104870920091, 'num_steps': 5652480}
{'eval/walltime': 9733.632662773132, 'training/sps': 510.1056085502475, 'training/walltime': 11279.65788602829, 'training/entropy_loss': Array(0.01429294, dtype=float32), 'training/policy_loss': Array(0.10514319, dtype=float32), 'training/total_loss': Array(0.14052245, dtype=float32), 'training/v_loss': Array(0.02108632, dtype=float32), 'eval/episode_distance_from_origin': Array(4467.005, dtype=float32), 'eval/episode_distance_reward': Array(9.868357, dtype=float32), 'eval/episode_forward_reward': Array(1644.7177, dtype=float32), 'eval/episode_reward': Array(1554.429, dtype=float32), 'eval/episode_reward_alive': Array(297.46484, dtype=float32), 'eval/episode_reward_linvel': Array(1644.7177, dtype=float32), 'eval/episode_reward_quadctrl': Array(-397.62207, dtype=float32), 'eval/episode_x_position': Array(4425.0645, dtype=float32), 'eval/episode_x_velocity': Array(328.94348, dtype=float32), 'eval/episode_y_position': Array(-249.47331, dtype=float32), 'eval/episode_y_velocity': Array(-51.9582, dtype=float32), 'eval/episode_distance_from_origin_std': Array(169.81305, dtype=float32), 'eval/episode_distance_reward_std': Array(1.6567731, dtype=float32), 'eval/episode_forward_reward_std': Array(276.1249, dtype=float32), 'eval/episode_reward_std': Array(286.7623, dtype=float32), 'eval/episode_reward_alive_std': Array(73.82335, dtype=float32), 'eval/episode_reward_linvel_std': Array(276.1249, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(42.832752, dtype=float32), 'eval/episode_x_position_std': Array(163.31883, dtype=float32), 'eval/episode_x_velocity_std': Array(55.22499, dtype=float32), 'eval/episode_y_position_std': Array(251.56952, dtype=float32), 'eval/episode_y_velocity_std': Array(62.251846, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.32128429412842, 'eval/sps': 938.9582900629492, 'num_steps': 5734400}
{'eval/walltime': 9870.368555307388, 'training/sps': 509.55549917809304, 'training/walltime': 11440.425457239151, 'training/entropy_loss': Array(0.01590367, dtype=float32), 'training/policy_loss': Array(0.05175538, dtype=float32), 'training/total_loss': Array(0.09371984, dtype=float32), 'training/v_loss': Array(0.02606079, dtype=float32), 'eval/episode_distance_from_origin': Array(4473.7695, dtype=float32), 'eval/episode_distance_reward': Array(9.897142, dtype=float32), 'eval/episode_forward_reward': Array(1649.5157, dtype=float32), 'eval/episode_reward': Array(1588.5028, dtype=float32), 'eval/episode_reward_alive': Array(330.41016, dtype=float32), 'eval/episode_reward_linvel': Array(1649.5157, dtype=float32), 'eval/episode_reward_quadctrl': Array(-401.3202, dtype=float32), 'eval/episode_x_position': Array(4431.2783, dtype=float32), 'eval/episode_x_velocity': Array(329.90317, dtype=float32), 'eval/episode_y_position': Array(-252.63516, dtype=float32), 'eval/episode_y_velocity': Array(-51.3763, dtype=float32), 'eval/episode_distance_from_origin_std': Array(184.9784, dtype=float32), 'eval/episode_distance_reward_std': Array(1.7003567, dtype=float32), 'eval/episode_forward_reward_std': Array(283.38962, dtype=float32), 'eval/episode_reward_std': Array(299.19687, dtype=float32), 'eval/episode_reward_alive_std': Array(68.195335, dtype=float32), 'eval/episode_reward_linvel_std': Array(283.38962, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(42.715645, dtype=float32), 'eval/episode_x_position_std': Array(177.83145, dtype=float32), 'eval/episode_x_velocity_std': Array(56.6779, dtype=float32), 'eval/episode_y_position_std': Array(258.93613, dtype=float32), 'eval/episode_y_velocity_std': Array(62.8568, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.73589253425598, 'eval/sps': 936.1111967578856, 'num_steps': 5816320}
{'eval/walltime': 10006.64262843132, 'training/sps': 510.98448433172376, 'training/walltime': 11600.743436574936, 'training/entropy_loss': Array(0.01584653, dtype=float32), 'training/policy_loss': Array(0.10287762, dtype=float32), 'training/total_loss': Array(0.13942786, dtype=float32), 'training/v_loss': Array(0.0207037, dtype=float32), 'eval/episode_distance_from_origin': Array(4453.5996, dtype=float32), 'eval/episode_distance_reward': Array(9.71143, dtype=float32), 'eval/episode_forward_reward': Array(1618.5642, dtype=float32), 'eval/episode_reward': Array(1449.7876, dtype=float32), 'eval/episode_reward_alive': Array(268.1328, dtype=float32), 'eval/episode_reward_linvel': Array(1618.5642, dtype=float32), 'eval/episode_reward_quadctrl': Array(-446.62115, dtype=float32), 'eval/episode_x_position': Array(4409.9478, dtype=float32), 'eval/episode_x_velocity': Array(323.71286, dtype=float32), 'eval/episode_y_position': Array(-293.83554, dtype=float32), 'eval/episode_y_velocity': Array(-62.99865, dtype=float32), 'eval/episode_distance_from_origin_std': Array(173.70058, dtype=float32), 'eval/episode_distance_reward_std': Array(1.6922438, dtype=float32), 'eval/episode_forward_reward_std': Array(282.0371, dtype=float32), 'eval/episode_reward_std': Array(315.18408, dtype=float32), 'eval/episode_reward_alive_std': Array(81.00597, dtype=float32), 'eval/episode_reward_linvel_std': Array(282.0371, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(40.350822, dtype=float32), 'eval/episode_x_position_std': Array(163.79152, dtype=float32), 'eval/episode_x_velocity_std': Array(56.407406, dtype=float32), 'eval/episode_y_position_std': Array(238.1374, dtype=float32), 'eval/episode_y_velocity_std': Array(57.147305, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.27407312393188, 'eval/sps': 939.2835853933332, 'num_steps': 5898240}
{'eval/walltime': 10143.150252342224, 'training/sps': 510.4724141570773, 'training/walltime': 11761.222235679626, 'training/entropy_loss': Array(0.01912161, dtype=float32), 'training/policy_loss': Array(0.04953679, dtype=float32), 'training/total_loss': Array(0.08689225, dtype=float32), 'training/v_loss': Array(0.01823385, dtype=float32), 'eval/episode_distance_from_origin': Array(4437.059, dtype=float32), 'eval/episode_distance_reward': Array(9.571402, dtype=float32), 'eval/episode_forward_reward': Array(1595.2267, dtype=float32), 'eval/episode_reward': Array(1412.5077, dtype=float32), 'eval/episode_reward_alive': Array(260.5586, dtype=float32), 'eval/episode_reward_linvel': Array(1595.2267, dtype=float32), 'eval/episode_reward_quadctrl': Array(-452.8491, dtype=float32), 'eval/episode_x_position': Array(4394.716, dtype=float32), 'eval/episode_x_velocity': Array(319.04538, dtype=float32), 'eval/episode_y_position': Array(-272.65753, dtype=float32), 'eval/episode_y_velocity': Array(-57.807137, dtype=float32), 'eval/episode_distance_from_origin_std': Array(192.80861, dtype=float32), 'eval/episode_distance_reward_std': Array(1.7582793, dtype=float32), 'eval/episode_forward_reward_std': Array(293.04272, dtype=float32), 'eval/episode_reward_std': Array(321.20642, dtype=float32), 'eval/episode_reward_alive_std': Array(84.10837, dtype=float32), 'eval/episode_reward_linvel_std': Array(293.04272, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(43.552124, dtype=float32), 'eval/episode_x_position_std': Array(182.20598, dtype=float32), 'eval/episode_x_velocity_std': Array(58.608585, dtype=float32), 'eval/episode_y_position_std': Array(243.53268, dtype=float32), 'eval/episode_y_velocity_std': Array(57.49753, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.50762391090393, 'eval/sps': 937.6765658417972, 'num_steps': 5980160}
{'eval/walltime': 10279.4406645298, 'training/sps': 508.06042325227384, 'training/walltime': 11922.462899684906, 'training/entropy_loss': Array(0.01517961, dtype=float32), 'training/policy_loss': Array(0.03668386, dtype=float32), 'training/total_loss': Array(0.0711218, dtype=float32), 'training/v_loss': Array(0.01925834, dtype=float32), 'eval/episode_distance_from_origin': Array(4475.1045, dtype=float32), 'eval/episode_distance_reward': Array(9.935032, dtype=float32), 'eval/episode_forward_reward': Array(1655.8301, dtype=float32), 'eval/episode_reward': Array(1515.1952, dtype=float32), 'eval/episode_reward_alive': Array(293.89062, dtype=float32), 'eval/episode_reward_linvel': Array(1655.8301, dtype=float32), 'eval/episode_reward_quadctrl': Array(-444.46057, dtype=float32), 'eval/episode_x_position': Array(4433.489, dtype=float32), 'eval/episode_x_velocity': Array(331.16602, dtype=float32), 'eval/episode_y_position': Array(-259.48425, dtype=float32), 'eval/episode_y_velocity': Array(-51.145477, dtype=float32), 'eval/episode_distance_from_origin_std': Array(174.80127, dtype=float32), 'eval/episode_distance_reward_std': Array(1.5914012, dtype=float32), 'eval/episode_forward_reward_std': Array(265.2309, dtype=float32), 'eval/episode_reward_std': Array(298.91504, dtype=float32), 'eval/episode_reward_alive_std': Array(80.28221, dtype=float32), 'eval/episode_reward_linvel_std': Array(265.2309, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(40.030037, dtype=float32), 'eval/episode_x_position_std': Array(163.97914, dtype=float32), 'eval/episode_x_velocity_std': Array(53.046112, dtype=float32), 'eval/episode_y_position_std': Array(244.90001, dtype=float32), 'eval/episode_y_velocity_std': Array(61.47751, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.2904121875763, 'eval/sps': 939.1709801554771, 'num_steps': 6062080}
{'eval/walltime': 10415.930252313614, 'training/sps': 511.7375407681698, 'training/walltime': 12082.544960260391, 'training/entropy_loss': Array(0.01709862, dtype=float32), 'training/policy_loss': Array(0.0753411, dtype=float32), 'training/total_loss': Array(0.11027349, dtype=float32), 'training/v_loss': Array(0.01783377, dtype=float32), 'eval/episode_distance_from_origin': Array(4489.918, dtype=float32), 'eval/episode_distance_reward': Array(9.974733, dtype=float32), 'eval/episode_forward_reward': Array(1662.4478, dtype=float32), 'eval/episode_reward': Array(1541.34, dtype=float32), 'eval/episode_reward_alive': Array(300.9414, dtype=float32), 'eval/episode_reward_linvel': Array(1662.4478, dtype=float32), 'eval/episode_reward_quadctrl': Array(-432.0239, dtype=float32), 'eval/episode_x_position': Array(4447.0986, dtype=float32), 'eval/episode_x_velocity': Array(332.48956, dtype=float32), 'eval/episode_y_position': Array(-269.0523, dtype=float32), 'eval/episode_y_velocity': Array(-50.300804, dtype=float32), 'eval/episode_distance_from_origin_std': Array(146.00304, dtype=float32), 'eval/episode_distance_reward_std': Array(1.3344665, dtype=float32), 'eval/episode_forward_reward_std': Array(222.40817, dtype=float32), 'eval/episode_reward_std': Array(237.64882, dtype=float32), 'eval/episode_reward_alive_std': Array(82.94418, dtype=float32), 'eval/episode_reward_linvel_std': Array(222.40817, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(47.08843, dtype=float32), 'eval/episode_x_position_std': Array(139.09694, dtype=float32), 'eval/episode_x_velocity_std': Array(44.48167, dtype=float32), 'eval/episode_y_position_std': Array(248.97495, dtype=float32), 'eval/episode_y_velocity_std': Array(61.045742, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.48958778381348, 'eval/sps': 937.8004731228277, 'num_steps': 6144000}
