
{'eval/walltime': 170.31577563285828, 'eval/episode_distance_from_origin': Array(3040.6353, dtype=float32), 'eval/episode_distance_reward': Array(0.05001232, dtype=float32), 'eval/episode_forward_reward': Array(8.33539, dtype=float32), 'eval/episode_reward': Array(-202.40869, dtype=float32), 'eval/episode_reward_alive': Array(1.8320312, dtype=float32), 'eval/episode_reward_linvel': Array(8.33539, dtype=float32), 'eval/episode_reward_quadctrl': Array(-212.6261, dtype=float32), 'eval/episode_x_position': Array(3020.0205, dtype=float32), 'eval/episode_x_velocity': Array(1.6670766, dtype=float32), 'eval/episode_y_position': Array(-1.0245423, dtype=float32), 'eval/episode_y_velocity': Array(-1.7963622, dtype=float32), 'eval/episode_distance_from_origin_std': Array(52.553, dtype=float32), 'eval/episode_distance_reward_std': Array(0.37821695, dtype=float32), 'eval/episode_forward_reward_std': Array(63.036163, dtype=float32), 'eval/episode_reward_std': Array(63.247475, dtype=float32), 'eval/episode_reward_alive_std': Array(2.5975327, dtype=float32), 'eval/episode_reward_linvel_std': Array(63.036163, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(2.1968799, dtype=float32), 'eval/episode_x_position_std': Array(52.82417, dtype=float32), 'eval/episode_x_velocity_std': Array(12.607232, dtype=float32), 'eval/episode_y_position_std': Array(56.90352, dtype=float32), 'eval/episode_y_velocity_std': Array(12.41615, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 170.31577563285828, 'eval/sps': 751.5451785037435, 'num_steps': 0}
{'eval/walltime': 306.72169637680054, 'training/sps': 1488.8062159536705, 'training/walltime': 55.023950815200806, 'training/entropy_loss': Array(-0.00509988, dtype=float32), 'training/policy_loss': Array(-0.01965451, dtype=float32), 'training/total_loss': Array(-0.00082416, dtype=float32), 'training/v_loss': Array(0.02393024, dtype=float32), 'eval/episode_distance_from_origin': Array(3157.0508, dtype=float32), 'eval/episode_distance_reward': Array(0.60457665, dtype=float32), 'eval/episode_forward_reward': Array(100.76278, dtype=float32), 'eval/episode_reward': Array(-109.40407, dtype=float32), 'eval/episode_reward_alive': Array(2.0351562, dtype=float32), 'eval/episode_reward_linvel': Array(100.76278, dtype=float32), 'eval/episode_reward_quadctrl': Array(-212.80658, dtype=float32), 'eval/episode_x_position': Array(3136.0876, dtype=float32), 'eval/episode_x_velocity': Array(20.152554, dtype=float32), 'eval/episode_y_position': Array(1.6758246, dtype=float32), 'eval/episode_y_velocity': Array(-1.6064665, dtype=float32), 'eval/episode_distance_from_origin_std': Array(53.605904, dtype=float32), 'eval/episode_distance_reward_std': Array(0.33467916, dtype=float32), 'eval/episode_forward_reward_std': Array(55.779858, dtype=float32), 'eval/episode_reward_std': Array(56.93495, dtype=float32), 'eval/episode_reward_alive_std': Array(4.043795, dtype=float32), 'eval/episode_reward_linvel_std': Array(55.779858, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(2.27003, dtype=float32), 'eval/episode_x_position_std': Array(53.56466, dtype=float32), 'eval/episode_x_velocity_std': Array(11.155969, dtype=float32), 'eval/episode_y_position_std': Array(96.89512, dtype=float32), 'eval/episode_y_velocity_std': Array(18.232498, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.40592074394226, 'eval/sps': 938.3756900133269, 'num_steps': 81920}
{'eval/walltime': 37158.54465460777, 'training/sps': 2950.4888628888198, 'training/walltime': 7567.6220672130585, 'training/entropy_loss': Array(0.00578383, dtype=float32), 'training/policy_loss': Array(0.01036555, dtype=float32), 'training/total_loss': Array(0.07239707, dtype=float32), 'training/v_loss': Array(0.05624769, dtype=float32), 'eval/episode_distance_from_origin': Array(4210.679, dtype=float32), 'eval/episode_distance_reward': Array(8.130899, dtype=float32), 'eval/episode_forward_reward': Array(1355.1475, dtype=float32), 'eval/episode_reward': Array(1549.1465, dtype=float32), 'eval/episode_reward_alive': Array(460.375, dtype=float32), 'eval/episode_reward_linvel': Array(1355.1475, dtype=float32), 'eval/episode_reward_quadctrl': Array(-274.50684, dtype=float32), 'eval/episode_x_position': Array(4171.0894, dtype=float32), 'eval/episode_x_velocity': Array(271.02942, dtype=float32), 'eval/episode_y_position': Array(-140.1658, dtype=float32), 'eval/episode_y_velocity': Array(-43.172398, dtype=float32), 'eval/episode_distance_from_origin_std': Array(430.96625, dtype=float32), 'eval/episode_distance_reward_std': Array(4.562757, dtype=float32), 'eval/episode_forward_reward_std': Array(760.45447, dtype=float32), 'eval/episode_reward_std': Array(705.17456, dtype=float32), 'eval/episode_reward_alive_std': Array(32.26005, dtype=float32), 'eval/episode_reward_linvel_std': Array(760.45447, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(51.549526, dtype=float32), 'eval/episode_x_position_std': Array(428.64682, dtype=float32), 'eval/episode_x_velocity_std': Array(152.09087, dtype=float32), 'eval/episode_y_position_std': Array(200.0972, dtype=float32), 'eval/episode_y_velocity_std': Array(56.515102, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.4704737663269, 'eval/sps': 937.9318212023609, 'num_steps': 22200320}
{'eval/walltime': 37295.06990599632, 'training/sps': 2956.6733199780633, 'training/walltime': 7595.328881978989, 'training/entropy_loss': Array(0.00391699, dtype=float32), 'training/policy_loss': Array(0.00350751, dtype=float32), 'training/total_loss': Array(0.03719056, dtype=float32), 'training/v_loss': Array(0.02976606, dtype=float32), 'eval/episode_distance_from_origin': Array(4303.792, dtype=float32), 'eval/episode_distance_reward': Array(8.574135, dtype=float32), 'eval/episode_forward_reward': Array(1429.019, dtype=float32), 'eval/episode_reward': Array(1625.0103, dtype=float32), 'eval/episode_reward_alive': Array(461.3828, dtype=float32), 'eval/episode_reward_linvel': Array(1429.019, dtype=float32), 'eval/episode_reward_quadctrl': Array(-273.9659, dtype=float32), 'eval/episode_x_position': Array(4265.796, dtype=float32), 'eval/episode_x_velocity': Array(285.80383, dtype=float32), 'eval/episode_y_position': Array(-142.63391, dtype=float32), 'eval/episode_y_velocity': Array(-38.582047, dtype=float32), 'eval/episode_distance_from_origin_std': Array(514.2289, dtype=float32), 'eval/episode_distance_reward_std': Array(4.6988826, dtype=float32), 'eval/episode_forward_reward_std': Array(783.14215, dtype=float32), 'eval/episode_reward_std': Array(722.84393, dtype=float32), 'eval/episode_reward_alive_std': Array(35.72412, dtype=float32), 'eval/episode_reward_linvel_std': Array(783.14215, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(56.007, dtype=float32), 'eval/episode_x_position_std': Array(512.42444, dtype=float32), 'eval/episode_x_velocity_std': Array(156.62846, dtype=float32), 'eval/episode_y_position_std': Array(191.90749, dtype=float32), 'eval/episode_y_velocity_std': Array(49.507565, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.5252513885498, 'eval/sps': 937.5554975959209, 'num_steps': 22282240}
{'eval/walltime': 37431.53480219841, 'training/sps': 2956.7799271735084, 'training/walltime': 7623.034697771072, 'training/entropy_loss': Array(0.00342378, dtype=float32), 'training/policy_loss': Array(0.01021056, dtype=float32), 'training/total_loss': Array(0.02907179, dtype=float32), 'training/v_loss': Array(0.01543745, dtype=float32), 'eval/episode_distance_from_origin': Array(4431.302, dtype=float32), 'eval/episode_distance_reward': Array(10.569513, dtype=float32), 'eval/episode_forward_reward': Array(1761.5803, dtype=float32), 'eval/episode_reward': Array(1906.6987, dtype=float32), 'eval/episode_reward_alive': Array(440.21875, dtype=float32), 'eval/episode_reward_linvel': Array(1761.5803, dtype=float32), 'eval/episode_reward_quadctrl': Array(-305.66968, dtype=float32), 'eval/episode_x_position': Array(4389.454, dtype=float32), 'eval/episode_x_velocity': Array(352.31604, dtype=float32), 'eval/episode_y_position': Array(-114.26596, dtype=float32), 'eval/episode_y_velocity': Array(-41.40214, dtype=float32), 'eval/episode_distance_from_origin_std': Array(465.17215, dtype=float32), 'eval/episode_distance_reward_std': Array(4.7043495, dtype=float32), 'eval/episode_forward_reward_std': Array(784.05194, dtype=float32), 'eval/episode_reward_std': Array(726.0248, dtype=float32), 'eval/episode_reward_alive_std': Array(51.182987, dtype=float32), 'eval/episode_reward_linvel_std': Array(784.05194, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(58.413265, dtype=float32), 'eval/episode_x_position_std': Array(462.40762, dtype=float32), 'eval/episode_x_velocity_std': Array(156.8104, dtype=float32), 'eval/episode_y_position_std': Array(255.35188, dtype=float32), 'eval/episode_y_velocity_std': Array(80.971695, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.4648962020874, 'eval/sps': 937.9701561524514, 'num_steps': 22364160}
{'eval/walltime': 37568.05507135391, 'training/sps': 2951.7170553202463, 'training/walltime': 7650.788035392761, 'training/entropy_loss': Array(0.00328874, dtype=float32), 'training/policy_loss': Array(-0.00118329, dtype=float32), 'training/total_loss': Array(0.01732346, dtype=float32), 'training/v_loss': Array(0.01521802, dtype=float32), 'eval/episode_distance_from_origin': Array(4432.9414, dtype=float32), 'eval/episode_distance_reward': Array(10.731416, dtype=float32), 'eval/episode_forward_reward': Array(1788.5627, dtype=float32), 'eval/episode_reward': Array(1940.1857, dtype=float32), 'eval/episode_reward_alive': Array(443.6836, dtype=float32), 'eval/episode_reward_linvel': Array(1788.5627, dtype=float32), 'eval/episode_reward_quadctrl': Array(-302.7922, dtype=float32), 'eval/episode_x_position': Array(4393.1064, dtype=float32), 'eval/episode_x_velocity': Array(357.71252, dtype=float32), 'eval/episode_y_position': Array(-135.12846, dtype=float32), 'eval/episode_y_velocity': Array(-50.79898, dtype=float32), 'eval/episode_distance_from_origin_std': Array(479.40332, dtype=float32), 'eval/episode_distance_reward_std': Array(4.89814, dtype=float32), 'eval/episode_forward_reward_std': Array(816.3501, dtype=float32), 'eval/episode_reward_std': Array(751.11707, dtype=float32), 'eval/episode_reward_alive_std': Array(37.049843, dtype=float32), 'eval/episode_reward_linvel_std': Array(816.3501, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(58.82477, dtype=float32), 'eval/episode_x_position_std': Array(476.0475, dtype=float32), 'eval/episode_x_velocity_std': Array(163.27007, dtype=float32), 'eval/episode_y_position_std': Array(214.8134, dtype=float32), 'eval/episode_y_velocity_std': Array(72.435616, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.52026915550232, 'eval/sps': 937.5897131744051, 'num_steps': 22446080}
{'eval/walltime': 37704.5255086422, 'training/sps': 2954.347940608625, 'training/walltime': 7678.516658306122, 'training/entropy_loss': Array(0.00329027, dtype=float32), 'training/policy_loss': Array(0.01542787, dtype=float32), 'training/total_loss': Array(0.03151999, dtype=float32), 'training/v_loss': Array(0.01280185, dtype=float32), 'eval/episode_distance_from_origin': Array(4464.3022, dtype=float32), 'eval/episode_distance_reward': Array(11.585108, dtype=float32), 'eval/episode_forward_reward': Array(1930.8431, dtype=float32), 'eval/episode_reward': Array(2039.3192, dtype=float32), 'eval/episode_reward_alive': Array(431.1836, dtype=float32), 'eval/episode_reward_linvel': Array(1930.8431, dtype=float32), 'eval/episode_reward_quadctrl': Array(-334.2927, dtype=float32), 'eval/episode_x_position': Array(4423.636, dtype=float32), 'eval/episode_x_velocity': Array(386.16864, dtype=float32), 'eval/episode_y_position': Array(-67.91258, dtype=float32), 'eval/episode_y_velocity': Array(-30.768997, dtype=float32), 'eval/episode_distance_from_origin_std': Array(425.70554, dtype=float32), 'eval/episode_distance_reward_std': Array(4.7315536, dtype=float32), 'eval/episode_forward_reward_std': Array(788.5858, dtype=float32), 'eval/episode_reward_std': Array(729.75793, dtype=float32), 'eval/episode_reward_alive_std': Array(40.082233, dtype=float32), 'eval/episode_reward_linvel_std': Array(788.5858, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(59.716663, dtype=float32), 'eval/episode_x_position_std': Array(426.22092, dtype=float32), 'eval/episode_x_velocity_std': Array(157.71718, dtype=float32), 'eval/episode_y_position_std': Array(236.66826, dtype=float32), 'eval/episode_y_velocity_std': Array(78.75551, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.4704372882843, 'eval/sps': 937.9320719080639, 'num_steps': 22528000}
{'eval/walltime': 37841.04168510437, 'training/sps': 2958.538324216543, 'training/walltime': 7706.206007242203, 'training/entropy_loss': Array(0.0078792, dtype=float32), 'training/policy_loss': Array(0.00216734, dtype=float32), 'training/total_loss': Array(0.10003497, dtype=float32), 'training/v_loss': Array(0.08998844, dtype=float32), 'eval/episode_distance_from_origin': Array(4580.299, dtype=float32), 'eval/episode_distance_reward': Array(12.28696, dtype=float32), 'eval/episode_forward_reward': Array(2047.8176, dtype=float32), 'eval/episode_reward': Array(2155.038, dtype=float32), 'eval/episode_reward_alive': Array(429.84766, dtype=float32), 'eval/episode_reward_linvel': Array(2047.8176, dtype=float32), 'eval/episode_reward_quadctrl': Array(-334.91412, dtype=float32), 'eval/episode_x_position': Array(4539.205, dtype=float32), 'eval/episode_x_velocity': Array(409.56348, dtype=float32), 'eval/episode_y_position': Array(-81.490616, dtype=float32), 'eval/episode_y_velocity': Array(-31.239365, dtype=float32), 'eval/episode_distance_from_origin_std': Array(405.78677, dtype=float32), 'eval/episode_distance_reward_std': Array(4.57658, dtype=float32), 'eval/episode_forward_reward_std': Array(762.7564, dtype=float32), 'eval/episode_reward_std': Array(698.7285, dtype=float32), 'eval/episode_reward_alive_std': Array(31.739145, dtype=float32), 'eval/episode_reward_linvel_std': Array(762.7564, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(62.568512, dtype=float32), 'eval/episode_x_position_std': Array(404.57166, dtype=float32), 'eval/episode_x_velocity_std': Array(152.5513, dtype=float32), 'eval/episode_y_position_std': Array(255.51941, dtype=float32), 'eval/episode_y_velocity_std': Array(86.30574, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.51617646217346, 'eval/sps': 937.617821690654, 'num_steps': 22609920}
{'eval/walltime': 37977.52368426323, 'training/sps': 2960.8232081844326, 'training/walltime': 7733.87398815155, 'training/entropy_loss': Array(0.00986042, dtype=float32), 'training/policy_loss': Array(0.00512338, dtype=float32), 'training/total_loss': Array(0.15042922, dtype=float32), 'training/v_loss': Array(0.13544545, dtype=float32), 'eval/episode_distance_from_origin': Array(4547.793, dtype=float32), 'eval/episode_distance_reward': Array(12.313019, dtype=float32), 'eval/episode_forward_reward': Array(2052.1614, dtype=float32), 'eval/episode_reward': Array(2169.7195, dtype=float32), 'eval/episode_reward_alive': Array(436.54688, dtype=float32), 'eval/episode_reward_linvel': Array(2052.1614, dtype=float32), 'eval/episode_reward_quadctrl': Array(-331.30164, dtype=float32), 'eval/episode_x_position': Array(4507.378, dtype=float32), 'eval/episode_x_velocity': Array(410.43225, dtype=float32), 'eval/episode_y_position': Array(-93.10457, dtype=float32), 'eval/episode_y_velocity': Array(-29.220387, dtype=float32), 'eval/episode_distance_from_origin_std': Array(426.32553, dtype=float32), 'eval/episode_distance_reward_std': Array(4.9583316, dtype=float32), 'eval/episode_forward_reward_std': Array(826.38245, dtype=float32), 'eval/episode_reward_std': Array(767.916, dtype=float32), 'eval/episode_reward_alive_std': Array(29.704365, dtype=float32), 'eval/episode_reward_linvel_std': Array(826.38245, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(58.57028, dtype=float32), 'eval/episode_x_position_std': Array(426.20032, dtype=float32), 'eval/episode_x_velocity_std': Array(165.27644, dtype=float32), 'eval/episode_y_position_std': Array(231.82013, dtype=float32), 'eval/episode_y_velocity_std': Array(83.886375, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.48199915885925, 'eval/sps': 937.852616380666, 'num_steps': 22691840}
{'eval/walltime': 38114.04520511627, 'training/sps': 2962.690055449029, 'training/walltime': 7761.52453494072, 'training/entropy_loss': Array(0.00844442, dtype=float32), 'training/policy_loss': Array(0.07003677, dtype=float32), 'training/total_loss': Array(0.17005304, dtype=float32), 'training/v_loss': Array(0.09157184, dtype=float32), 'eval/episode_distance_from_origin': Array(4678.825, dtype=float32), 'eval/episode_distance_reward': Array(12.942255, dtype=float32), 'eval/episode_forward_reward': Array(2157.034, dtype=float32), 'eval/episode_reward': Array(2252.4165, dtype=float32), 'eval/episode_reward_alive': Array(425.78906, dtype=float32), 'eval/episode_reward_linvel': Array(2157.034, dtype=float32), 'eval/episode_reward_quadctrl': Array(-343.3485, dtype=float32), 'eval/episode_x_position': Array(4639.8667, dtype=float32), 'eval/episode_x_velocity': Array(431.4068, dtype=float32), 'eval/episode_y_position': Array(-52.767174, dtype=float32), 'eval/episode_y_velocity': Array(-17.262674, dtype=float32), 'eval/episode_distance_from_origin_std': Array(422.77026, dtype=float32), 'eval/episode_distance_reward_std': Array(5.02846, dtype=float32), 'eval/episode_forward_reward_std': Array(838.0703, dtype=float32), 'eval/episode_reward_std': Array(779.0444, dtype=float32), 'eval/episode_reward_alive_std': Array(45.95228, dtype=float32), 'eval/episode_reward_linvel_std': Array(838.0703, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(66.78353, dtype=float32), 'eval/episode_x_position_std': Array(422.85306, dtype=float32), 'eval/episode_x_velocity_std': Array(167.61409, dtype=float32), 'eval/episode_y_position_std': Array(241.67862, dtype=float32), 'eval/episode_y_velocity_std': Array(83.28658, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.5215208530426, 'eval/sps': 937.5811168832823, 'num_steps': 22773760}
{'eval/walltime': 38250.49826216698, 'training/sps': 2968.4919026207326, 'training/walltime': 7789.121039390564, 'training/entropy_loss': Array(0.00855984, dtype=float32), 'training/policy_loss': Array(0.00733594, dtype=float32), 'training/total_loss': Array(0.0968893, dtype=float32), 'training/v_loss': Array(0.08099353, dtype=float32), 'eval/episode_distance_from_origin': Array(4754.726, dtype=float32), 'eval/episode_distance_reward': Array(13.613127, dtype=float32), 'eval/episode_forward_reward': Array(2268.8447, dtype=float32), 'eval/episode_reward': Array(2362.3142, dtype=float32), 'eval/episode_reward_alive': Array(424.4414, dtype=float32), 'eval/episode_reward_linvel': Array(2268.8447, dtype=float32), 'eval/episode_reward_quadctrl': Array(-344.58478, dtype=float32), 'eval/episode_x_position': Array(4712.709, dtype=float32), 'eval/episode_x_velocity': Array(453.76892, dtype=float32), 'eval/episode_y_position': Array(9.789408, dtype=float32), 'eval/episode_y_velocity': Array(6.172034, dtype=float32), 'eval/episode_distance_from_origin_std': Array(394.76483, dtype=float32), 'eval/episode_distance_reward_std': Array(4.8937182, dtype=float32), 'eval/episode_forward_reward_std': Array(815.6129, dtype=float32), 'eval/episode_reward_std': Array(761.443, dtype=float32), 'eval/episode_reward_alive_std': Array(42.12874, dtype=float32), 'eval/episode_reward_linvel_std': Array(815.6129, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(64.54852, dtype=float32), 'eval/episode_x_position_std': Array(394.09735, dtype=float32), 'eval/episode_x_velocity_std': Array(163.1226, dtype=float32), 'eval/episode_y_position_std': Array(295.36157, dtype=float32), 'eval/episode_y_velocity_std': Array(103.12851, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.45305705070496, 'eval/sps': 938.0515377712361, 'num_steps': 22855680}
{'eval/walltime': 38387.16054391861, 'training/sps': 2961.1251437376077, 'training/walltime': 7816.786199092865, 'training/entropy_loss': Array(0.00894829, dtype=float32), 'training/policy_loss': Array(0.00737029, dtype=float32), 'training/total_loss': Array(0.10900574, dtype=float32), 'training/v_loss': Array(0.09268714, dtype=float32), 'eval/episode_distance_from_origin': Array(4751.241, dtype=float32), 'eval/episode_distance_reward': Array(13.715588, dtype=float32), 'eval/episode_forward_reward': Array(2285.9214, dtype=float32), 'eval/episode_reward': Array(2371.747, dtype=float32), 'eval/episode_reward_alive': Array(421.33203, dtype=float32), 'eval/episode_reward_linvel': Array(2285.9214, dtype=float32), 'eval/episode_reward_quadctrl': Array(-349.22168, dtype=float32), 'eval/episode_x_position': Array(4711.6577, dtype=float32), 'eval/episode_x_velocity': Array(457.18423, dtype=float32), 'eval/episode_y_position': Array(21.27636, dtype=float32), 'eval/episode_y_velocity': Array(2.469101, dtype=float32), 'eval/episode_distance_from_origin_std': Array(411.8185, dtype=float32), 'eval/episode_distance_reward_std': Array(4.8954544, dtype=float32), 'eval/episode_forward_reward_std': Array(815.9025, dtype=float32), 'eval/episode_reward_std': Array(763.09485, dtype=float32), 'eval/episode_reward_alive_std': Array(48.76503, dtype=float32), 'eval/episode_reward_linvel_std': Array(815.9025, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(61.49798, dtype=float32), 'eval/episode_x_position_std': Array(411.3623, dtype=float32), 'eval/episode_x_velocity_std': Array(163.18048, dtype=float32), 'eval/episode_y_position_std': Array(264.58926, dtype=float32), 'eval/episode_y_velocity_std': Array(90.14341, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.6622817516327, 'eval/sps': 936.6154169196783, 'num_steps': 22937600}
{'eval/walltime': 38523.70062828064, 'training/sps': 2966.127444417102, 'training/walltime': 7844.4047021865845, 'training/entropy_loss': Array(0.00859005, dtype=float32), 'training/policy_loss': Array(0.01279012, dtype=float32), 'training/total_loss': Array(0.13158798, dtype=float32), 'training/v_loss': Array(0.11020783, dtype=float32), 'eval/episode_distance_from_origin': Array(4742.45, dtype=float32), 'eval/episode_distance_reward': Array(13.920631, dtype=float32), 'eval/episode_forward_reward': Array(2320.0957, dtype=float32), 'eval/episode_reward': Array(2394.3198, dtype=float32), 'eval/episode_reward_alive': Array(415.66797, dtype=float32), 'eval/episode_reward_linvel': Array(2320.0957, dtype=float32), 'eval/episode_reward_quadctrl': Array(-355.3642, dtype=float32), 'eval/episode_x_position': Array(4699.9375, dtype=float32), 'eval/episode_x_velocity': Array(464.0191, dtype=float32), 'eval/episode_y_position': Array(-24.943893, dtype=float32), 'eval/episode_y_velocity': Array(-9.808717, dtype=float32), 'eval/episode_distance_from_origin_std': Array(388.09787, dtype=float32), 'eval/episode_distance_reward_std': Array(4.531375, dtype=float32), 'eval/episode_forward_reward_std': Array(755.2231, dtype=float32), 'eval/episode_reward_std': Array(716.8448, dtype=float32), 'eval/episode_reward_alive_std': Array(47.828278, dtype=float32), 'eval/episode_reward_linvel_std': Array(755.2231, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(56.65379, dtype=float32), 'eval/episode_x_position_std': Array(388.48257, dtype=float32), 'eval/episode_x_velocity_std': Array(151.0446, dtype=float32), 'eval/episode_y_position_std': Array(292.37415, dtype=float32), 'eval/episode_y_velocity_std': Array(100.028656, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.54008436203003, 'eval/sps': 937.4536466567109, 'num_steps': 23019520}
